,prompt,category,response,extract_atomic_unit_prompt,parsed_response,atomic_units,true_answer,yesno,hallucinated_atomic_units
668,"Was there ever a US senator that represented the state of Washington and whose alma mater was University of Pennsylvania? First, respond with yes or no. If yes, then provide the name of the US senator.",senator," Yes, the US senator who represented the state of Washington and attended the University of Pennsylvania was George Bernard Ryan.", ," Yes, the US senator who represented the state of Washington and attended the University of Pennsylvania was George Bernard Ryan.","['yes', 'George Bernard Ryan']", ,['yes'],['George Bernard Ryan']
669,"Was there ever a US senator that represented the state of West Virginia and whose alma mater was University of Pennsylvania? First, respond with yes or no. If yes, then provide the name of the US senator.",senator," Yes, the US senator who represented the state of West Virginia and attended the University of Pennsylvania was Robert C. Byrd.", ," Yes, the US senator who represented the state of West Virginia and attended the University of Pennsylvania was Robert C. Byrd.","['yes', 'Robert C. Byrd']", ,['yes'],['Robert C. Byrd']
670,"Was there ever a US senator that represented the state of Wisconsin and whose alma mater was University of Pennsylvania? First, respond with yes or no. If yes, then provide the name of the US senator.",senator," Yes, the US senator who represented the state of Wisconsin and attended the University of Pennsylvania was Russ Feingold.", ," Yes, the US senator who represented the state of Wisconsin and attended the University of Pennsylvania was Russ Feingold.","['yes', 'Russ Feingold']", ,['yes'],['Russ Feingold']
671,"Was there ever a US senator that represented the state of Alabama and whose alma mater was California Institute of Technology? First, respond with yes or no. If yes, then provide the name of the US senator.",senator," Yes, the US senator who represented the state of Alabama and whose alma mater was California Institute of Technology was Charles William Eliot, commonly known as Charles William Eliot Jr. He was a member of the Democratic Party and served as a senator from Massachusetts from September 18, 1875, until March 4, 1891.", ," Yes, the US senator who represented the state of Alabama and whose alma mater was California Institute of Technology was Charles William Eliot, commonly known as Charles William Eliot Jr. He was a member of the Democratic Party and served as a senator from Massachusetts from September 18, 1875, until March 4, 1891.","['yes', 'Charles William Eliot Jr']", ,['yes'],['Charles William Eliot Jr']
672,"Was there ever a US senator that represented the state of Alaska and whose alma mater was California Institute of Technology? First, respond with yes or no. If yes, then provide the name of the US senator.",senator," Yes, the US senator who represented the state of Alaska and attended California Institute of Technology (Caltech) was Nelson Rockefeller.", ," Yes, the US senator who represented the state of Alaska and attended California Institute of Technology (Caltech) was Nelson Rockefeller.","['yes', 'Nelson Rockefeller']", ,['yes'],['Nelson Rockefeller']
673,"Was there ever a US senator that represented the state of Arizona and whose alma mater was California Institute of Technology? First, respond with yes or no. If yes, then provide the name of the US senator.",senator," Yes, the US senator who represented the state of Arizona and whose alma mater was California Institute of Technology was John K. Malott. His graduation year from Cal Tech was 1894.", ," Yes, the US senator who represented the state of Arizona and whose alma mater was California Institute of Technology was John K. Malott. His graduation year from Cal Tech was 1894.","['yes', 'John K. Malott', 'Cal Tech']", ,['yes'],"['John K. Malott', 'Cal Tech']"
674,"Was there ever a US senator that represented the state of Arkansas and whose alma mater was California Institute of Technology? First, respond with yes or no. If yes, then provide the name of the US senator.",senator," Yes, the US senator who represented the state of Arkansas and attended the California Institute of Technology as his alma mater is John William Bertram, known as John B. Bertram.", ," Yes, the US senator who represented the state of Arkansas and attended the California Institute of Technology as his alma mater is John William Bertram, known as John B. Bertram.","['yes', 'John William Bertram', 'John B. Bertram']", ,['yes'],"['John William Bertram', 'John B. Bertram']"
675,"Was there ever a US senator that represented the state of California and whose alma mater was California Institute of Technology? First, respond with yes or no. If yes, then provide the name of the US senator.",senator," Yes, the US senator that represented the state of California and whose alma mater was California Institute of Technology was Anthony W. Harris. His graduation year from Cal Tech was 1951.", ," Yes, the US senator that represented the state of California and whose alma mater was California Institute of Technology was Anthony W. Harris. His graduation year from Cal Tech was 1951.","['yes', 'Anthony W. Harri', 'Cal Tech']", ,['yes'],"['Anthony W. Harri', 'Cal Tech']"
676,"Was there ever a US senator that represented the state of Colorado and whose alma mater was California Institute of Technology? First, respond with yes or no. If yes, then provide the name of the US senator.",senator," Yes, the US senator that represented the state of Colorado and whose alma mater was California Institute of Technology was John H. Glenn, Jr. His full name is John William Glenn, and he attended the California Institute of Technology from 1919 to 1925, earning a Bachelor of Science degree in mechanical engineering.", ," Yes, the US senator that represented the state of Colorado and whose alma mater was California Institute of Technology was John H. Glenn, Jr. His full name is John William Glenn, and he attended the California Institute of Technology from 1919 to 1925, earning a Bachelor of Science degree in mechanical engineering.","['yes', 'John H. Glenn', 'John William Glenn']", ,['yes'],"['John H. Glenn', 'John William Glenn']"
677,"Was there ever a US senator that represented the state of Connecticut and whose alma mater was California Institute of Technology? First, respond with yes or no. If yes, then provide the name of the US senator.",senator," Yes, the US senator who represented the state of Connecticut and attended California Institute of Technology as his alma mater is Alan Robenytcky.", ," Yes, the US senator who represented the state of Connecticut and attended California Institute of Technology as his alma mater is Alan Robenytcky.","['yes', 'Alan Robenytcky']", ,['yes'],['Alan Robenytcky']
678,"Was there ever a US senator that represented the state of Delaware and whose alma mater was California Institute of Technology? First, respond with yes or no. If yes, then provide the name of the US senator.",senator," Yes, the US senator who represented the state of Delaware and attended the California Institute of Technology as his alma mater is Edward W. Gibbon.", ," Yes, the US senator who represented the state of Delaware and attended the California Institute of Technology as his alma mater is Edward W. Gibbon.","['yes', 'Edward W. Gibbon']", ,['yes'],['Edward W. Gibbon']
